accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
ROOFTOP,"87 Main Rd, Nairne SA 5252, Australia",ChIJVxF6GJs5t2oRo1kG5rGKDCo,87 Main Rd,-35.0361802,138.9132351,1,5252,OK,street_address
RANGE_INTERPOLATED,"97 St Andrews Terrace, Port Lincoln SA 5606, Australia",EjY5NyBTdCBBbmRyZXdzIFRlcnJhY2UsIFBvcnQgTGluY29sbiBTQSA1NjA2LCBBdXN0cmFsaWEiGhIYChQKEgm9nK8qMMKrahFh5i1JVDYDExBh,97C St Andrews Tce,-34.7386304,135.8730204,1,5606,OK,street_address
APPROXIMATE,"South Australia, Australia",ChIJ88foW55Yp2oR2ND6PZl5fts,94A Main Rd,-30.0002315,136.2091547,1,,OK,"administrative_area_level_1,political"
APPROXIMATE,"South Australia, Australia",ChIJ88foW55Yp2oR2ND6PZl5fts,97A High St,-30.0002315,136.2091547,1,,OK,"administrative_area_level_1,political"
RANGE_INTERPOLATED,"99 Aldinga Rd, Willunga SA 5172, Australia",Eio5OSBBbGRpbmdhIFJkLCBXaWxsdW5nYSBTQSA1MTcyLCBBdXN0cmFsaWEiGhIYChQKEglR_fg3uTqxahFwt330m63cmBBj,99 Aldinga Rd,-35.2723041,138.5425643,1,5172,OK,street_address
ROOFTOP,"95 Main Rd, Nairne SA 5252, Australia",ChIJHW7Ma5s5t2oRFonoR8O_37I,95 Main Rd,-35.0364597,138.9142446,1,5252,OK,street_address
ROOFTOP,"98 Aldinga Beach Rd, Aldinga Beach SA 5173, Australia",ChIJuazQFz88sWoRUA_T7GVDWGM,98 Aldinga Rd,-35.2791009,138.4549297,2,5173,OK,street_address
APPROXIMATE,"South Australia, Australia",ChIJ88foW55Yp2oR2ND6PZl5fts,94B Main Rd,-30.0002315,136.2091547,1,,OK,"administrative_area_level_1,political"
RANGE_INTERPOLATED,"114 Emerald Blvd, Aldinga Beach SA 5173, Australia",EjIxMTQgRW1lcmFsZCBCbHZkLCBBbGRpbmdhIEJlYWNoIFNBIDUxNzMsIEF1c3RyYWxpYSIaEhgKFAoSCQEFZ_QVPLFqEfFJaElUNgMTEHI,114 Emerald Bvd,-35.2824294,138.458777,1,5173,OK,street_address
ROOFTOP,"116 Rowley Rd, Aldinga Beach SA 5173, Australia",ChIJNWYpNEA8sWoRwruadLdSI8w,116 Rowley Rd,-35.2765055,138.4576632,1,5173,OK,street_address
RANGE_INTERPOLATED,"115 Emerald Blvd, Aldinga Beach SA 5173, Australia",EjIxMTUgRW1lcmFsZCBCbHZkLCBBbGRpbmdhIEJlYWNoIFNBIDUxNzMsIEF1c3RyYWxpYSIaEhgKFAoSCQEFZ_QVPLFqEfBJaElUNgMTEHM,115 Emerald Bvd,-35.2828382,138.4590887,1,5173,OK,street_address
RANGE_INTERPOLATED,"113 Aldinga Beach Rd, Aldinga Beach SA 5173, Australia",EjYxMTMgQWxkaW5nYSBCZWFjaCBSZCwgQWxkaW5nYSBCZWFjaCBTQSA1MTczLCBBdXN0cmFsaWEiGhIYChQKEgnVYID0PzyxahFM5qL2xNksGxBx,113 ALDINGA BEACH Rd,-35.2787688,138.4575416,1,5173,OK,street_address
RANGE_INTERPOLATED,"99 Aldinga Rd, Willunga SA 5172, Australia",Eio5OSBBbGRpbmdhIFJkLCBXaWxsdW5nYSBTQSA1MTcyLCBBdXN0cmFsaWEiGhIYChQKEglR_fg3uTqxahFwt330m63cmBBj,99A Aldinga Rd South,-35.2723041,138.5425643,1,5172,OK,street_address
RANGE_INTERPOLATED,"99 Aldinga Rd, Willunga SA 5172, Australia",Eio5OSBBbGRpbmdhIFJkLCBXaWxsdW5nYSBTQSA1MTcyLCBBdXN0cmFsaWEiGhIYChQKEglR_fg3uTqxahFwt330m63cmBBj,99A Aldinga Rd North,-35.2723041,138.5425643,1,5172,OK,street_address
APPROXIMATE,"South Australia, Australia",ChIJ88foW55Yp2oR2ND6PZl5fts,98 Oakley Rd,-30.0002315,136.2091547,1,,OK,"administrative_area_level_1,political"
ROOFTOP,"97 Oakley Rd, McLaren Flat SA 5171, Australia",ChIJHa4SWNMosWoRdyIOewo25NE,97 Oakley Rd,-35.20711,138.5937598,1,5171,OK,street_address
RANGE_INTERPOLATED,"93 Kangarilla Rd, McLaren Vale SA 5171, Australia",EjE5MyBLYW5nYXJpbGxhIFJkLCBNY0xhcmVuIFZhbGUgU0EgNTE3MSwgQXVzdHJhbGlhIhoSGAoUChIJAWsZhIglsWoRLX_SZOoI9L8QXQ,93A Kangarilla Rd,-35.218814,138.5563077,1,5171,OK,street_address
RANGE_INTERPOLATED,"93 Kangarilla Rd, McLaren Vale SA 5171, Australia",EjE5MyBLYW5nYXJpbGxhIFJkLCBNY0xhcmVuIFZhbGUgU0EgNTE3MSwgQXVzdHJhbGlhIhoSGAoUChIJAWsZhIglsWoRLX_SZOoI9L8QXQ,93 Kangarilla Rd,-35.218814,138.5563077,1,5171,OK,street_address
RANGE_INTERPOLATED,"122 Aldinga Beach Rd, Aldinga Beach SA 5173, Australia",EjYxMjIgQWxkaW5nYSBCZWFjaCBSZCwgQWxkaW5nYSBCZWFjaCBTQSA1MTczLCBBdXN0cmFsaWEiGhIYChQKEgnVYID0PzyxahFM5qL2xNksGxB6,122 ALDINGA BEACH Rd,-35.2787688,138.4575416,1,5173,OK,street_address
RANGE_INTERPOLATED,"121 Aldinga Beach Rd, Aldinga Beach SA 5173, Australia",EjYxMjEgQWxkaW5nYSBCZWFjaCBSZCwgQWxkaW5nYSBCZWFjaCBTQSA1MTczLCBBdXN0cmFsaWEiGhIYChQKEgnVYID0PzyxahFM5qL2xNksGxB5,121 ALDINGA BEACH Rd,-35.2787688,138.4575416,1,5173,OK,street_address
RANGE_INTERPOLATED,"134 Justs Rd, Sellicks Beach SA 5174, Australia",Ei8xMzQgSnVzdHMgUmQsIFNlbGxpY2tzIEJlYWNoIFNBIDUxNzQsIEF1c3RyYWxpYSIbEhkKFAoSCf2vRVq-PrFqEWGPEklUNgMTEIYB,134 JUSTS Rd,-35.3169415,138.4615862,1,5174,OK,street_address
RANGE_INTERPOLATED,"116 Heathersay Ave, Aldinga Beach SA 5173, Australia",EjQxMTYgSGVhdGhlcnNheSBBdmUsIEFsZGluZ2EgQmVhY2ggU0EgNTE3MywgQXVzdHJhbGlhIhoSGAoUChIJWUjumWk8sWoRWqkD1y-9erMQdA,116A HEATHERSAY Rd,-35.2743745,138.4607044,1,5173,OK,street_address
RANGE_INTERPOLATED,"117 Rowley Rd, Aldinga Beach SA 5173, Australia",Ei8xMTcgUm93bGV5IFJkLCBBbGRpbmdhIEJlYWNoIFNBIDUxNzMsIEF1c3RyYWxpYSIaEhgKFAoSCXuLXM5BPLFqERHIUKYLTGl5EHU,117N Rowley Rd,-35.2764871,138.4580351,1,5173,OK,street_address
ROOFTOP,"1 Jay Dr, Willunga SA 5172, Australia",ChIJx0sLBLo6sWoRvo2WvHehnvA,School Willunga Waldorf Primar,-35.269336,138.544064,1,5172,OK,"establishment,point_of_interest,school"
GEOMETRIC_CENTER,"36A Taylors Road East, Aberfoyle Park SA 5159, Australia",ChIJx4NEgibXsGoReZGwGBUf4OU,School Aberfoyle Park High,-35.0737444,138.5931408,1,5159,OK,"establishment,point_of_interest,school"
ROOFTOP,"69 Reynell Rd, Reynella East SA 5161, Australia",ChIJj65dpDzYsGoRc2kIDo0fRwo,69 Reynell Rd,-35.0932616,138.5479086,1,5161,OK,street_address
ROOFTOP,"68 Reynell Rd, Woodcroft SA 5162, Australia",ChIJyTNoTiPYsGoRtXAia-aqJqg,68 Reynell Rd,-35.0937656,138.5491502,1,5162,OK,premise
ROOFTOP,"41 Kenihans Rd, Happy Valley SA 5159, Australia",ChIJt3qSlizYsGoRAVJLTA3_gE8,41A Kenihans Rd,-35.0825865,138.5528642,1,5159,OK,street_address
ROOFTOP,"67 Reynell St, Kilkenny SA 5009, Australia",ChIJU558jhjGsGoRgw8OyOHmS0M,67 Reynell Rd,-34.8800535,138.5517306,1,5009,OK,premise
GEOMETRIC_CENTER,"The Ln & Vine Pl, O'Halloran Hill SA 5158, Australia",EjRUaGUgTG4gJiBWaW5lIFBsLCBPJ0hhbGxvcmFuIEhpbGwgU0EgNTE1OCwgQXVzdHJhbGlhImYiZAoUChIJy4tDZNfZsGoREhKJaqV-oh8SFAoSCcuLQ2TX2bBqERISiWqlfqIfGhQKEgl1ffBD19mwahHKe0N90kpa9BoUChIJS-gxfNfZsGoRATxFBgWYfsMiCg3MPxjrFSfglVI,The Lane / Vine Pl,-35.073234,138.5553959,1,5158,OK,intersection
ROOFTOP,"105 Richards Dr, Morphett Vale SA 5162, Australia",ChIJd_DT-JUnsWoRswWuMzY2Qaw,School Wirreanda High,-35.1274892,138.5343546,1,5162,OK,"establishment,point_of_interest,school"
ROOFTOP,"52 O'Sullivan Beach Rd, Lonsdale SA 5160, Australia",ChIJLy-f3D0nsWoRKxaN6_t-qwo,52 O Sullivan Beach Rd,-35.1176486,138.4971767,1,5160,OK,street_address
RANGE_INTERPOLATED,"50 Bains Rd, Morphett Vale SA 5162, Australia",Ei01MCBCYWlucyBSZCwgTW9ycGhldHQgVmFsZSBTQSA1MTYyLCBBdXN0cmFsaWEiGhIYChQKEgmB0cSKjyexahHx8xBJVDYDExAy,50A Bains Rd,-35.1154647,138.5285786,1,5162,OK,street_address
RANGE_INTERPOLATED,"50 Bains Rd, Morphett Vale SA 5162, Australia",Ei01MCBCYWlucyBSZCwgTW9ycGhldHQgVmFsZSBTQSA1MTYyLCBBdXN0cmFsaWEiGhIYChQKEgmB0cSKjyexahHx8xBJVDYDExAy,50B Bains Rd,-35.1154647,138.5285786,1,5162,OK,street_address
ROOFTOP,"49 Bains Rd, Morphett Vale SA 5162, Australia",ChIJo-0EZIUnsWoRSRrWOh1-rKM,49 Bains Rd,-35.1152261,138.5283328,1,5162,OK,street_address
ROOFTOP,"51 Bains Rd, Morphett Vale SA 5162, Australia",ChIJB30ViI8nsWoR23RH6n8fbk0,51 Bains Rd,-35.1152081,138.528596,1,5162,OK,street_address
ROOFTOP,"53 O'Sullivan Beach Rd, Lonsdale SA 5160, Australia",ChIJbSQJkj4nsWoR1VQE21KcaC0,53 O Sullivan Beach Rd,-35.1168759,138.4957661,1,5160,OK,street_address
APPROXIMATE,"South Australia, Australia",ChIJ88foW55Yp2oR2ND6PZl5fts,Robertson Rd / Spruce Av,-30.0002315,136.2091547,1,,OK,"administrative_area_level_1,political"
GEOMETRIC_CENTER,"Grand Blvd, Seaford Rise SA 5169, Australia",ChIJya2RjocksWoRyOE_ZoiJ6Ak,School Seaford Rise Primary,-35.19974,138.48745,1,5169,OK,"establishment,point_of_interest,school"
APPROXIMATE,"South Australia, Australia",ChIJ88foW55Yp2oR2ND6PZl5fts,School Robertson Rd / Spruce A,-30.0002315,136.2091547,1,,OK,"administrative_area_level_1,political"
ROOFTOP,"505 Fullarton Rd, Netherby SA 5062, Australia",ChIJ6YZNtGPOsGoRlIOaRdyorbs,School Urrbrae College School,-34.9669798,138.6252763,1,5062,OK,"establishment,point_of_interest,school"
GEOMETRIC_CENTER,"Stop D2 Pulteney St - East side, Adelaide SA 5000, Australia",ChIJxbN1e9HOsGoRwJ06K330FBY,D2 Pulteney St,-34.9248559,138.6058391,1,5000,OK,"bus_station,establishment,point_of_interest,transit_station"
GEOMETRIC_CENTER,"Currie St, Adelaide SA 5000, Australia",ChIJpzUT4yXPsGoRH3aTE3SAXk8,E1 Currie St,-34.9246611,138.5932529,1,5000,OK,route
GEOMETRIC_CENTER,"Pulteney St, Adelaide SA 5000, Australia",ChIJn5bCi9DOsGoRBpaZWgD2g3Q,E1 Pulteney St,-34.9282926,138.6059804,1,5000,OK,route
RANGE_INTERPOLATED,"17 Greenhill Rd, Adelaide SA 5000, Australia",EiwxNyBHcmVlbmhpbGwgUmQsIEFkZWxhaWRlIFNBIDUwMDAsIEF1c3RyYWxpYSIaEhgKFAoSCR300vwOz7BqEa0AJo60L4KbEBE,17B Greenhill Rd,-34.9420693,138.5863532,1,5000,OK,street_address
RANGE_INTERPOLATED,"19 Greenhill Rd, Adelaide SA 5000, Australia",EiwxOSBHcmVlbmhpbGwgUmQsIEFkZWxhaWRlIFNBIDUwMDAsIEF1c3RyYWxpYSIaEhgKFAoSCS92IwYPz7BqETzqCxkDn7X6EBM,19 Greenhill Rd,-34.9420542,138.5866544,1,5000,OK,street_address
ROOFTOP,"23 Greenhill Rd, Wayville SA 5034, Australia",ChIJi4PDDQ_PsGoRWlPWmpJp-sQ,23 Greenhill Rd,-34.9422074,138.5873114,1,5034,OK,street_address
ROOFTOP,"24-25 Greenhill Rd, Wayville SA 5034, Australia",ChIJf9qtdA_PsGoRQBZdfZghhpU,25A Greenhill Rd,-34.942379,138.5875533,1,5034,OK,street_address
ROOFTOP,"25 Greenhill Rd, Wayville SA 5034, Australia",ChIJGz7tdA_PsGoRzElUPRUOIKA,25 Greenhill Rd,-34.942379,138.5875533,1,5034,OK,street_address
ROOFTOP,"21 Greenhill Rd, Wayville SA 5034, Australia",ChIJ73bBDw_PsGoRY-M-enlkqqU,21 Greenhill Rd,-34.9424078,138.5869984,1,5034,OK,street_address
RANGE_INTERPOLATED,"17 Greenhill Rd, Adelaide SA 5000, Australia",EiwxNyBHcmVlbmhpbGwgUmQsIEFkZWxhaWRlIFNBIDUwMDAsIEF1c3RyYWxpYSIaEhgKFAoSCR300vwOz7BqEa0AJo60L4KbEBE,17A Greenhill Rd,-34.9420693,138.5863532,1,5000,OK,street_address
ROOFTOP,"15-23 Greenhill Rd, Wayville SA 5034, Australia",ChIJMScIDA_PsGoRUwJw-NjMcYg,23B Greenhill Rd,-34.9422903,138.5872679,1,5034,OK,street_address
ROOFTOP,"24 Greenhill Rd, Wayville SA 5034, Australia",ChIJ5SqfDA_PsGoRHrP1KQcVr-A,24 Greenhill Rd,-34.942379,138.5875533,1,5034,OK,street_address
ROOFTOP,"21 Greenhill Rd, Wayville SA 5034, Australia",ChIJ73bBDw_PsGoRY-M-enlkqqU,21A Greenhill Rd,-34.9424078,138.5869984,1,5034,OK,street_address
ROOFTOP,"15 Greenhill Rd, Wayville SA 5034, Australia",ChIJMScIDA_PsGoRBUSbKCQgK7A,15 Greenhill Rd,-34.9422903,138.5872679,1,5034,OK,street_address
ROOFTOP,"14 Greenhill Rd, Wayville SA 5034, Australia",ChIJ797qGw_PsGoRKrBNHtYsAlM,14A Greenhill Rd,-34.942545,138.5866659,1,5034,OK,street_address
RANGE_INTERPOLATED,"17 Greenhill Rd, Adelaide SA 5000, Australia",EiwxNyBHcmVlbmhpbGwgUmQsIEFkZWxhaWRlIFNBIDUwMDAsIEF1c3RyYWxpYSIaEhgKFAoSCR300vwOz7BqEa0AJo60L4KbEBE,17 Greenhill Rd,-34.9420693,138.5863532,1,5000,OK,street_address
ROOFTOP,"20 Greenhill Rd, Wayville SA 5034, Australia",ChIJi84pGw_PsGoRSO7kBraKr1g,20 Greenhill Rd,-34.9422393,138.586714,1,5034,OK,street_address
ROOFTOP,"20 Greenhill Rd, Wayville SA 5034, Australia",ChIJi84pGw_PsGoRSO7kBraKr1g,20A Greenhill Rd,-34.9422393,138.586714,1,5034,OK,street_address
ROOFTOP,"15-23 Greenhill Rd, Wayville SA 5034, Australia",ChIJMScIDA_PsGoRUwJw-NjMcYg,23A Greenhill Rd,-34.9422903,138.5872679,1,5034,OK,street_address
ROOFTOP,"24A Greenhill Rd, Wayville SA 5034, Australia",ChIJf9qtdA_PsGoRcfUa-S-qU78,24A Greenhill Rd,-34.942379,138.5875533,1,5034,OK,street_address
ROOFTOP,"18 Greenhill Rd, Wayville SA 5034, Australia",ChIJZ2s0GQ_PsGoRjsoJRuCPJQI,18 Greenhill Rd,-34.942176,138.586596,1,5034,OK,street_address
RANGE_INTERPOLATED,"19 Greenhill Rd, Adelaide SA 5000, Australia",EiwxOSBHcmVlbmhpbGwgUmQsIEFkZWxhaWRlIFNBIDUwMDAsIEF1c3RyYWxpYSIaEhgKFAoSCS92IwYPz7BqETzqCxkDn7X6EBM,19A Greenhill Rd,-34.9420542,138.5866544,1,5000,OK,street_address
ROOFTOP,"22 Greenhill Rd, Wayville SA 5034, Australia",ChIJRbxyDw_PsGoR8uasjjRyrP4,22 Greenhill Rd,-34.942265,138.5869487,1,5034,OK,premise
ROOFTOP,"21 Greenhill Rd, Wayville SA 5034, Australia",ChIJ73bBDw_PsGoRY-M-enlkqqU,21B Greenhill Rd,-34.9424078,138.5869984,1,5034,OK,street_address
RANGE_INTERPOLATED,"19 Greenhill Rd, Adelaide SA 5000, Australia",EiwxOSBHcmVlbmhpbGwgUmQsIEFkZWxhaWRlIFNBIDUwMDAsIEF1c3RyYWxpYSIaEhgKFAoSCS92IwYPz7BqETzqCxkDn7X6EBM,19B Greenhill Rd,-34.9420542,138.5866544,1,5000,OK,street_address
GEOMETRIC_CENTER,"Pulteney St, Adelaide SA 5000, Australia",ChIJn5bCi9DOsGoRBpaZWgD2g3Q,U1 Pulteney St,-34.9282926,138.6059804,1,5000,OK,route
RANGE_INTERPOLATED,"26 Rangeview Dr, Carey Gully SA 5144, Australia",Ei8yNiBSYW5nZXZpZXcgRHIsIENhcmV5IEd1bGx5IFNBIDUxNDQsIEF1c3RyYWxpYSIaEhgKFAoSCaXY_GRgNLdqEQv7ENaQ-PZAEBo,26A Rangeview Rd,-34.9678421,138.7608781,1,5144,OK,street_address
RANGE_INTERPOLATED,"26 Rangeview Dr, Carey Gully SA 5144, Australia",Ei8yNiBSYW5nZXZpZXcgRHIsIENhcmV5IEd1bGx5IFNBIDUxNDQsIEF1c3RyYWxpYSIaEhgKFAoSCaXY_GRgNLdqEQv7ENaQ-PZAEBo,26B Rangeview Rd,-34.9678421,138.7608781,1,5144,OK,street_address
ROOFTOP,"22 Greenhill Rd, Wayville SA 5034, Australia",ChIJRbxyDw_PsGoR8uasjjRyrP4,22A Greenhill Rd,-34.942265,138.5869487,1,5034,OK,premise
RANGE_INTERPOLATED,"16 Greenhill Rd, Adelaide SA 5000, Australia",EiwxNiBHcmVlbmhpbGwgUmQsIEFkZWxhaWRlIFNBIDUwMDAsIEF1c3RyYWxpYSIaEhgKFAoSCR300vwOz7BqEa0AJo60L4KbEBA,16 Greenhill Rd,-34.9420693,138.5863532,1,5000,OK,street_address
ROOFTOP,"15 Greenhill Rd, Wayville SA 5034, Australia",ChIJMScIDA_PsGoRBUSbKCQgK7A,15A Greenhill Rd,-34.9422903,138.5872679,1,5034,OK,street_address
RANGE_INTERPOLATED,"26 Rangeview Rd, Happy Valley SA 5159, Australia",EjAyNiBSYW5nZXZpZXcgUmQsIEhhcHB5IFZhbGxleSBTQSA1MTU5LCBBdXN0cmFsaWEiGhIYChQKEgkJlw5_1tmwahHRIRBJVDYDExAa,26 Rangeview Rd,-35.0779536,138.5573331,2,5159,OK,street_address
ROOFTOP,"24B Greenhill Rd, Wayville SA 5034, Australia",ChIJf9qtdA_PsGoRiF6P1awKw6M,24B Greenhill Rd,-34.942379,138.5875533,1,5034,OK,street_address
GEOMETRIC_CENTER,"Stop G2 Grenfell St - North side, Adelaide SA 5000, Australia",ChIJdUjuu9bOsGoRZ7tJ-BPxbsU,G2 Grenfell St,-34.9241246,138.602665,1,5000,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"36 Mount Barker Rd, Totness SA 5250, Australia",ChIJlZjRpPkwt2oRw9-8xdmGu_c,36 Mount Barker Rd,-35.0533345,138.8478758,1,5250,OK,premise
ROOFTOP,"34 Pomona Rd, Stirling SA 5152, Australia",ChIJzZrUAiszt2oR7MhherLh51U,34 Pomona Rd,-35.0016915,138.7209333,1,5152,OK,street_address
RANGE_INTERPOLATED,"30 Piccadilly Rd, Crafers SA 5152, Australia",EiwzMCBQaWNjYWRpbGx5IFJkLCBDcmFmZXJzIFNBIDUxNTIsIEF1c3RyYWxpYSIaEhgKFAoSCSl2P0zXzLBqEbBqDUlUNgMTEB4,30E Piccadilly Rd,-34.9947385,138.7110216,2,5152,OK,street_address
RANGE_INTERPOLATED,"29 Spring Gully Rd, Clare SA 5453, Australia",EiwyOSBTcHJpbmcgR3VsbHkgUmQsIENsYXJlIFNBIDU0NTMsIEF1c3RyYWxpYSIaEhgKFAoSCalMv0U90btqEQviRDlMtutgEB0,29 Spring Gully Rd,-33.8672299,138.6195028,2,5453,OK,street_address
RANGE_INTERPOLATED,"30 Piccadilly Rd, Crafers SA 5152, Australia",EiwzMCBQaWNjYWRpbGx5IFJkLCBDcmFmZXJzIFNBIDUxNTIsIEF1c3RyYWxpYSIaEhgKFAoSCSl2P0zXzLBqEbBqDUlUNgMTEB4,30A Piccadilly Rd,-34.9947385,138.7110216,1,5152,OK,street_address
RANGE_INTERPOLATED,"30 Piccadilly Rd, Crafers SA 5152, Australia",EiwzMCBQaWNjYWRpbGx5IFJkLCBDcmFmZXJzIFNBIDUxNTIsIEF1c3RyYWxpYSIaEhgKFAoSCSl2P0zXzLBqEbBqDUlUNgMTEB4,30F Piccadilly Rd,-34.9947385,138.7110216,1,5152,OK,street_address
RANGE_INTERPOLATED,"27 Rangeview Rd, Happy Valley SA 5159, Australia",EjAyNyBSYW5nZXZpZXcgUmQsIEhhcHB5IFZhbGxleSBTQSA1MTU5LCBBdXN0cmFsaWEiGhIYChQKEgkJlw5_1tmwahHQIRBJVDYDExAb,27A Rangeview Rd,-35.0774783,138.5575619,1,5159,OK,street_address
ROOFTOP,"28 Spring Gully Rd, Crafers SA 5152, Australia",ChIJ_WeGj0Yzt2oRz4XeJMuHkOY,28B Spring Gully Rd,-34.9864396,138.7321828,1,5152,OK,premise
RANGE_INTERPOLATED,"27 Rangeview Rd, Happy Valley SA 5159, Australia",EjAyNyBSYW5nZXZpZXcgUmQsIEhhcHB5IFZhbGxleSBTQSA1MTU5LCBBdXN0cmFsaWEiGhIYChQKEgkJlw5_1tmwahHQIRBJVDYDExAb,27C Rangeview Rd,-35.0774783,138.5575619,1,5159,OK,street_address
ROOFTOP,"33 Old Mount Barker Rd, Crafers SA 5152, Australia",ChIJublsHS0zt2oR2dcjZ8a799k,33 Old Mt Barker Rd,-34.9971525,138.7209266,1,5152,OK,premise
RANGE_INTERPOLATED,"32 Old Mount Barker Rd, Echunga SA 5153, Australia",EjIzMiBPbGQgTW91bnQgQmFya2VyIFJkLCBFY2h1bmdhIFNBIDUxNTMsIEF1c3RyYWxpYSIaEhgKFAoSCcn_m4N6LrdqEWc71t_n0juPECA,32 Old Mt Barker Rd,-35.1029473,138.8078942,1,5153,OK,street_address
RANGE_INTERPOLATED,"30 Piccadilly Rd, Crafers SA 5152, Australia",EiwzMCBQaWNjYWRpbGx5IFJkLCBDcmFmZXJzIFNBIDUxNTIsIEF1c3RyYWxpYSIaEhgKFAoSCSl2P0zXzLBqEbBqDUlUNgMTEB4,30C Piccadilly Rd,-34.9947385,138.7110216,2,5152,OK,street_address
RANGE_INTERPOLATED,"30 Piccadilly Rd, Crafers SA 5152, Australia",EiwzMCBQaWNjYWRpbGx5IFJkLCBDcmFmZXJzIFNBIDUxNTIsIEF1c3RyYWxpYSIaEhgKFAoSCSl2P0zXzLBqEbBqDUlUNgMTEB4,30D Piccadilly Rd,-34.9947385,138.7110216,1,5152,OK,street_address
ROOFTOP,"27 Rangeview St, Rochedale South QLD 4123, Australia",ChIJwyjLz29DkWsRVK_k-wlyALE,27 Rangeview Rd,-27.6027082,153.1231355,1,4123,OK,street_address
RANGE_INTERPOLATED,"35 Pomona Rd, Stirling SA 5152, Australia",EikzNSBQb21vbmEgUmQsIFN0aXJsaW5nIFNBIDUxNTIsIEF1c3RyYWxpYSIaEhgKFAoSCYmkv6UuM7dqEcDtfUlUNgMTECM,35 Pomona Rd,-35.0005125,138.7229523,1,5152,OK,street_address
RANGE_INTERPOLATED,"27 Rangeview Rd, Happy Valley SA 5159, Australia",EjAyNyBSYW5nZXZpZXcgUmQsIEhhcHB5IFZhbGxleSBTQSA1MTU5LCBBdXN0cmFsaWEiGhIYChQKEgkJlw5_1tmwahHQIRBJVDYDExAb,27B Rangeview Rd,-35.0774783,138.5575619,1,5159,OK,street_address
ROOFTOP,"28 Spring Gully Rd, Crafers SA 5152, Australia",ChIJ_WeGj0Yzt2oRz4XeJMuHkOY,28A Spring Gully Rd,-34.9864396,138.7321828,1,5152,OK,premise
RANGE_INTERPOLATED,"31 Old Mount Barker Rd, Stirling SA 5152, Australia",EjMzMSBPbGQgTW91bnQgQmFya2VyIFJkLCBTdGlybGluZyBTQSA1MTUyLCBBdXN0cmFsaWEiGhIYChQKEgk3J6oBLTO3ahHwfA1JVDYDExAf,31 Old Mt Barker Rd,-34.99745060000001,138.7200894,2,5152,OK,street_address
RANGE_INTERPOLATED,"28 Rangeview Rd, Happy Valley SA 5159, Australia",EjAyOCBSYW5nZXZpZXcgUmQsIEhhcHB5IFZhbGxleSBTQSA1MTU5LCBBdXN0cmFsaWEiGhIYChQKEgkJlw5_1tmwahHRIRBJVDYDExAc,28 Rangeview Rd,-35.0779536,138.5573331,1,5159,OK,street_address
ROOFTOP,"12 The Parade, Norwood SA 5067, Australia",ChIJMca8t07JsGoRhzHlRRhI-5I,12 The Parade,-34.9219805,138.6244207,1,5067,OK,premise
ROOFTOP,"40 Mount Barker Rd, Stirling SA 5152, Australia",ChIJMbvBcyvNsGoRVM3ct7o5qKg,40 Mount Barker Rd,-35.0061439,138.717037,1,5152,OK,street_address
ROOFTOP,"16 The Parade, Norwood SA 5067, Australia",ChIJuSshuU7JsGoRk1zw-Bpqw9Y,16A The Parade,-34.9220339,138.6247326,1,5067,OK,street_address
ROOFTOP,"36 Mount Barker Rd, Totness SA 5250, Australia",ChIJlZjRpPkwt2oRw9-8xdmGu_c,36 Mt Barker Rd,-35.0533345,138.8478758,1,5250,OK,premise
ROOFTOP,"44 Mount Barker Rd, Hahndorf SA 5245, Australia",ChIJz0UisW8xt2oR8mq025igIF0,44 Mount Barker Rd,-35.0308073,138.8116198,1,5245,OK,street_address
ROOFTOP,"Stirling Post Shop, 42 Mount Barker Rd, Stirling SA 5152, Australia",ChIJjfIOcyvNsGoRh4KQ31C0Tn0,42 Mount Barker Rd,-35.0060619,138.717064,1,5152,OK,premise
RANGE_INTERPOLATED,"30 Piccadilly Rd, Crafers SA 5152, Australia",EiwzMCBQaWNjYWRpbGx5IFJkLCBDcmFmZXJzIFNBIDUxNTIsIEF1c3RyYWxpYSIaEhgKFAoSCSl2P0zXzLBqEbBqDUlUNgMTEB4,30B Piccadilly Rd,-34.9947385,138.7110216,1,5152,OK,street_address
ROOFTOP,"37 Mount Barker Rd, Stirling SA 5152, Australia",ChIJm0fS_irNsGoRlVxPQBuwwjc,37 Mount Barker Rd,-35.0044366,138.7168218,1,5152,OK,street_address
ROOFTOP,"99 L'Estrange St, Glenunga SA 5064, Australia",ChIJ2xL_v6HOsGoRuzt4kvB2plc,School Glenunga High School,-34.9489814,138.6359239,1,5064,OK,"establishment,point_of_interest,school"
ROOFTOP,"41 Mount Barker Rd, Stirling SA 5152, Australia",ChIJbc1V_irNsGoRZYi212Mr11M,41 Mount Barker Rd,-35.0046051,138.7168287,1,5152,OK,premise
RANGE_INTERPOLATED,"26 Mount Lofty Summit Rd, Crafers SA 5152, Australia",EjQyNiBNb3VudCBMb2Z0eSBTdW1taXQgUmQsIENyYWZlcnMgU0EgNTE1MiwgQXVzdHJhbGlhIhoSGAoUChIJQ0geesXMsGoRwOIkSVQ2AxMQGg,26 Summit Rd Mount Lofty Summi,-34.9873561,138.7091502,1,5152,OK,street_address
